Coptic,English
ⲭⲱⲣⲓⲥ ⲛⲉⲧϩⲓⲃⲟⲗ ⲛⲉⲧⲛⲏⲩ ⲉϫⲱⲓ ⲙⲙⲏⲛⲉ ⲛⲣⲟⲟⲩϣ ⲛⲛⲉⲕⲕⲗⲏⲥⲓⲁ ⲧⲏⲣⲟⲩ .,"Besides those things that are outside, there is that which presses on me daily, anxiety for all the assemblies."
ⲥⲉⲛⲁⲗⲱϫϩ ⲙⲡⲕⲁϩ ⲛⲧϩⲉ ⲛⲛϩⲟϥ ⲉⲩⲥⲱϣ ϩⲓⲡⲉⲥⲏⲧ ⲥⲉⲛⲁⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ⲉⲟⲣⲃⲟⲩ ⲉϩⲟⲩⲛ ⲥⲉⲛⲁⲣϣⲡⲏⲣⲉ ⲇⲉ ⲟⲛ ⲉϫⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲛⲛⲟⲩⲧⲉ ⲛⲥⲉⲣϩⲟⲧⲉ ϩⲁⲧⲉϥϩⲏ,"They shall lick the dust as serpents crawling on the earth, they shall be confounded in their holes; they shall be amazed at the Lord our God, and will be afraid of thee."
ⲙⲡⲣⲟⲇⲟⲧⲏⲥ . ⲉⲩⲁⲥⲱⲟⲩ ⲛϫⲁⲥⲓϩⲏⲧ . ⲉⲩⲟ ⲙⲙⲁⲓ ϩⲏⲇⲟⲛⲏ ⲉϩⲟⲩⲉ ⲙⲉⲣⲉ ⲡⲛⲟⲩⲧⲉ .,"traitors, headstrong, conceited, lovers of pleasure rather than lovers of God;"
ⲁⲥϭⲱ ⲉⲥⲣⲓⲙⲉ ⲉϩⲟⲩⲛ ⲉϩⲣⲁϥ ⲙⲡⲥⲁϣϥ ⲛϩⲟⲟⲩ ⲉⲣⲉⲡϩⲟⲟⲡ ϣⲟⲟⲡ ⲛϩⲏⲧⲟⲩ ⲁⲩⲱ ⲁⲥϣⲱⲡⲉ ϩⲙⲡⲉⲥⲙⲉϩⲥⲁϣϥ ⲛϩⲟⲟⲩ ⲁϥⲧⲁⲩⲟϥ ⲉⲣⲟⲥ ⲉⲃⲟⲗ ϫⲉⲁⲥϭⲱ ⲉⲥⲉⲛⲱⲭⲗⲉⲓ ⲛⲁϥ ⲛⲧⲟⲥ ϩⲱⲱⲥ ⲁⲥϫⲟⲟϥ ⲉⲛϣⲏⲣⲉ ⲙⲡⲉⲥⲗⲁⲟⲥ,"And she wept before him the seven days, during which their banquet lasted: and it came to pass on the seventh day, that he told her, because she troubled him; and she told it to the children of her people."
ⲁⲓⲕⲁϩⲧⲏⲓ ⲉⲣⲟⲕ ⲡϫⲟⲉⲓⲥ ⲙⲡⲣⲧⲣⲁϫⲓϣⲓⲡⲉ ϣⲁⲉⲛⲉϩ ⲛⲁϩⲙⲉⲧ ⲛⲅⲧⲟⲩϫⲟⲓ ϩⲛⲧⲉⲕⲇⲓⲕⲁⲓⲟⲥⲩⲛⲏ,"O Lord, I have hoped in thee; let me never be ashamed: deliver me in thy righteousness and rescue me."
ⲁϥⲣⲓⲙⲉ ϩⲛⲟⲩⲛⲟϭ ⲛⲣⲓⲙⲉ ⲉⲛⲁϣⲱϥ ·, and he wept bitterly and shed many tears.
ⲉⲁⲛⲉⲓⲙⲉ ϭⲉ ⲉⲛⲁⲓ ⲧⲏⲣⲟⲩ · ⲙⲁⲣⲛⲃⲟⲏⲑⲉⲓ ⲉⲣⲟⲛ ⲙⲙⲓⲛⲙⲙⲟⲛ ·,"Since, therefore, we know all these things, let us help ourselves."
ⲁϥⲕⲱϩ ⲉⲛⲉⲭⲁⲛⲁⲛⲁⲓⲟⲥ ϩⲛⲟⲩⲡⲟⲣⲛⲉⲓⲁ ⲁⲩⲡⲟⲣⲛⲉⲩⲉ ⲉⲧⲃⲏⲏⲧⲁⲩⲙⲉⲣⲉⲡⲥⲱϣ ⲉⲃⲟⲗ ϩⲙⲡⲉϥϣⲟⲩϣⲟⲩ,He has chosen the Chananites: they have grievously gone a-whoring: they have loved dishonour through her insolence.
ϩⲟⲧⲁⲛ ⲇⲉ ⲉϥϣⲁⲛⲉⲓ ⲛϭⲓⲡⲡⲁⲣⲁⲕⲗⲏⲧⲟⲥ ⲡⲉⲡⲛⲉⲩⲙⲁ ⲉⲧⲟⲩⲁⲁⲃ ⲡⲉⲧⲉⲣⲉ ⲡⲉⲓⲱⲧ ⲛⲁⲧⲛⲛⲟⲟⲩϥ ϩⲙⲡⲁⲣⲁⲛ ⲡⲉⲧⲙⲙⲁⲩ ⲛⲁⲧⲥⲁⲃⲉ ⲧⲏⲩⲧⲛ ⲉϩⲱⲃ ⲛⲓⲙ ⲁⲩⲱ ⲛϥⲧⲣⲉⲧⲛⲣⲡⲙⲉⲉⲩⲉ ⲛϣⲁϫⲉ ⲛⲓⲙ ⲉⲛⲧⲁⲓϫⲟⲟⲩ ⲛⲏⲧⲛ .,"But the Counselor, the Holy Spirit, whom the Father will send in my name, he will teach you all things, and will remind you of all that I said to you."
ⲛⲧⲉⲩⲛⲟⲩ ⲉⲓⲥ ⲛ... ⲉⲃⲟⲗ ϩⲛⲧⲡⲉ ⲁⲩⲟⲩⲱⲙ ϩⲛⲧⲉⲛⲙⲏⲧⲉ ⲉⲩⲥⲟⲩⲗⲱⲗ ⲉϩⲉⲛⲙⲁⲡⲡⲁ ⲛϣⲉⲉⲛⲥ,...
ⲉⲓⲉ ⲉⲣⲉⲧⲉⲕϩⲟⲧⲉ ϣⲟⲟⲡ ⲁⲛ ϩⲛⲟⲩⲙⲛⲧⲁⲧϩⲏⲧ ⲁⲩⲱ ⲧⲉⲕϩⲉⲗⲡⲓⲥ ⲙⲛⲧⲕⲁⲕⲓⲁ ⲛⲧⲉⲕϩⲓⲏ .,"Is not thy fear founded in folly, thy hope also, and the mischief of thy way?"
ⲉⲧⲉⲧⲛϣⲁⲛⲃⲱⲕ ϭⲉ ⲉϩⲟⲩⲛ ⲉⲧⲃⲁⲃⲩⲗⲱⲛ ⲧⲉⲧⲛⲛⲁⲉⲓⲣⲉ ⲛϩⲉⲛⲣⲟⲙⲡⲉ ⲉⲛⲁϣⲱⲟⲩ ϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲙⲛⲟⲩⲛⲟϭ ⲛⲟⲩⲟⲉⲓϣ ϣⲁϩⲣⲁⲓ ⲉⲥⲁϣϥ ⲛϫⲱⲙ ⲙⲛⲛⲥⲁⲛⲁⲓ ⲇⲉ ϯⲛⲁⲛ ⲧⲏⲩⲧⲛ ⲉⲟⲃⲗ ϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ϩⲛⲟⲩⲉⲓⲣⲏⲛⲏ,"So when ye be come unto Babylon, ye shall remain there many years, and for a long season, namely, seven generations: and after that I will bring you away peaceably from thence."
ⲡⲁⲓ ⲉⲛⲧⲁⲕⲥⲃⲧⲱⲧϥ ⲙⲡⲉⲕⲧⲟ ⲉⲃⲟⲗ ⲛⲛⲗⲁⲟⲥ ⲧⲏⲣⲟⲩ,which you have prepared before the face of all peoples;
ⲟⲩϩⲱⲃ ⲛⲟⲩⲱⲧ ⲡⲉⲛⲧⲁⲓⲁⲓⲧⲉⲓ ⲙⲙⲟϥ ⲛⲧⲙ ⲡϫⲟⲉⲓⲥ ⲡⲁⲓ ⲡⲉⲧⲓϣⲓⲛⲉ ⲛⲥⲱϥ ⲉⲧⲣⲁⲟⲩⲱϩ ϩⲙⲡⲏⲓ ⲙⲡϫⲟⲉⲓⲥ ⲛⲛⲉϩⲟⲟⲩ ⲧⲏⲣⲟⲩ ⲙⲡⲁⲱⲛϩ ⲉⲧⲣⲁⲛⲁⲩ ⲉⲡⲟⲩⲛⲟϥ ⲙⲡϫⲟⲉⲓⲥ ⲉϭⲙⲡϣⲓⲛⲉ ⲙⲡⲉϥⲗⲁⲟⲥ,"One thing have I asked of the Lord, this will I earnestly seek: that I should dwell in the house of the Lord, all the days of my life, that I should behold the fair beauty of the Lord, and survey his temple."
ⲁⲍⲁⲏⲗ ⲇⲉ ⲁϥⲡⲱⲧ ⲛⲥⲁⲁⲃⲉⲛⲛⲏⲣ ⲙⲡⲉϥⲁⲗⲉϥ ⲉⲃⲟⲗ ⲙⲙⲟϥ ⲉⲃⲱⲕ ⲉⲟⲩⲛⲁⲛ ⲏ ⲉϩⲃⲟⲩⲣ ⲉϥⲡⲏⲧ ϩⲓⲛⲁⲓ ⲛⲥⲁⲁⲃⲉⲛⲛⲏⲣ,"And Asael followed after Abenner, and turned not to go to the right hand or to the left from following Abenner."
ⲉⲙⲡⲟⲩϫⲟⲟⲥ ϩⲙⲡⲉⲩϩⲏⲧ ϫⲉⲙⲁⲣⲛⲣ ϩⲟⲧⲉ ϭⲉ ϩⲁⲧϩⲏ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲛⲛⲟⲩⲧⲉ ⲡⲉⲧϯ ⲛⲁⲛ ⲛⲟⲩϩⲱⲟⲩ ⲛϣⲟⲣⲡ ⲁⲩⲱ ⲛϩⲁⲉ …,"and they have not said in their heart, Let us fear now the Lord our God, who gives us the early and latter rain, according to the season of the fulfillment of the ordinance of harvest, and has preserved it for us."
ⲁⲛⲟⲕ ⲛⲙⲡⲁⲉⲓⲱⲧ ⲁⲛⲟⲛ ⲟⲩⲁ .,I and the Father are one.'
ⲁⲩⲱ ⲁⲩⲡⲛⲁ ⲉⲓ ⲉϩⲣⲁⲓ ⲉϫⲱⲓ ⲁϥⲧⲁϩⲟⲓ ⲉⲣⲁⲧⲉϫⲛⲛⲁⲟⲩⲉⲣⲏⲧⲉ ⲁⲩⲱ ⲁϥϣⲁϫⲉ ⲛⲙⲙⲁⲓ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲧⲙⲏⲧⲉ ⲙⲡⲉⲕⲏⲓ ⲛⲅϣⲧⲁⲙ ⲉⲣⲁⲕ,"Then the Spirit came upon me, and set me on my feet, and spoke to me, and said to me, Go in, and shut thyself up in the midst of thine house."
ⲁⲩⲱ ⲅⲉⲇⲉⲱⲛ ⲁϥⲉⲓⲙⲉ ϫⲉⲟⲩⲁⲅⲅⲉⲗⲟⲥ ⲛⲧⲉⲡϫⲟⲉⲓⲥ ⲡⲉ ⲡⲁⲓ ⲡⲉϫⲉⲅⲉⲇⲉⲱⲛ ϫⲉⲟⲩⲟⲉⲓ ⲛⲁⲓ ⲡϫⲟⲉⲓⲥ ⲡⲛⲟⲩⲧⲉ ⲉⲃⲟⲗϫⲉ ⲁⲓⲛⲁⲩ ⲉⲡⲁⲅⲅⲉⲗⲟⲥ ⲙⲡϫⲟⲉⲓⲥ ⲛϩⲟ ϩⲓϩⲟ,"And Gedeon saw that he was an angel of the Lord; and Gedeon said, Ah, ah, Lord my God! for I have seen the angel of the Lord face to face."
ϩⲁⲧϩⲏ ⲛϩⲱⲃ ⲛⲓⲙ ⲉⲟⲩⲛⲧⲏⲧⲛ ⲙⲙⲁⲩ ⲛⲧⲁⲅⲁⲡⲏ ⲉϩⲟⲩⲛ ⲉⲛⲉⲧⲛⲉⲣⲏⲩ ⲁϫⲛⲱϫⲛ ϫⲉϣⲁⲣⲉⲧⲁⲅⲁⲡⲏ ϩⲱⲃⲥ ⲉⲃⲟⲗ ⲉϫⲛⲟⲩⲙⲏⲏϣⲉ ⲛⲛⲟⲃⲉ,"And above all things be earnest in your love among yourselves, for love covers a multitude of sins."
ⲛⲧⲉⲣⲉϥⲕⲱ ⲇⲉ ⲉⲃⲟⲗ ⲛⲙⲙⲏⲏϣⲉ ⲁϥⲁⲗⲉ ⲉϩⲣⲁⲓ ⲉϫⲙⲡⲧⲟⲟⲩ ⲙⲁⲩⲁⲁϥ ⲁϥϣⲗⲏⲗ . ⲣⲟⲩϩⲉ ⲇⲉ ⲛⲧⲉⲣⲉϥϣⲱⲡⲉ ⲛⲉϥϩⲙⲡⲙⲁ ⲉⲧⲙⲙⲁⲩ ⲙⲁⲩⲁⲁϥ .,"After he had sent the multitudes away, he went up into the mountain by himself to pray. When evening had come, he was there alone."
ⲉⲡⲉⲓⲇⲏ ⲛⲉⲧⲟⲩⲁⲁⲃ ⲧⲏⲣⲟⲩ ⲡⲏⲧ ⲉⲃⲟⲗ ⲙⲡⲉⲟⲟⲩ ⲙⲡⲉⲓⲕⲟⲥⲙⲟⲥ · ⲧⲁⲓ ϩⲱⲱϥ ⲧⲉ ⲧϩⲉ ⲙⲡⲉⲛⲉⲓⲱⲧ ⲉⲧⲧⲁⲓⲏⲩ ⲁⲡⲁ ⲡⲉⲥⲩⲛⲑⲓⲟⲥ ⲡⲁⲓ ⲛⲧⲁⲡⲛⲟⲩⲧⲉ ⲟⲩⲟⲛϩϥ ⲛⲁⲛ ⲉⲃⲟⲗ ϩⲛⲛⲉⲛϩⲟⲟⲩ,"For all the saints have fled from the glory (or, adulation) of this world, and this did also our glorious father, Apa Pisentius, whom God hath made manifest to us in our own days."
ⲓⲟⲩⲇⲁⲥ ⲇⲉ ⲁϥϫⲡⲟ ⲙⲫⲁⲣⲉⲥ ⲙⲛⲍⲁⲣⲁ ⲉⲃⲟⲗ ϩⲛⲑⲁⲙⲁⲣ ⲫⲁⲣⲉⲥ ⲇⲉ ⲁϥϫⲡⲟ ⲛⲉⲥⲣⲱⲙ . ⲉⲥⲣⲱⲙ ⲇⲉ ⲁϥϫⲡⲟ ⲛⲁⲣⲁⲙ .,Judah became the father of Perez and Zerah by Tamar. Perez became the father of Hezron. Hezron became the father of Ram.
ⲉϣϫⲉ ⲡⲉⲕⲃⲁⲗ ⲇⲉ ⲛⲟⲩⲛⲁⲙ ⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉ ⲙⲙⲟⲕ ⲡⲟⲣⲕϥ ⲛⲅⲛⲟϫϥ ⲛⲥⲁⲃⲟⲗ ⲙⲙⲟⲕ ⲥⲉⲣⲛⲟϥⲣⲉ ⲅⲁⲣ ⲛⲁⲕ ϫⲉⲕⲁⲁⲥ ⲉϥⲉϩⲉ ⲉⲃⲟⲗ ⲛϭⲓⲟⲩⲁ ⲛⲛⲉⲕⲙⲉⲗⲟⲥ ⲛⲥⲉⲧⲙⲛⲟⲩϫⲉ ⲙⲡⲉⲕⲥⲱⲙⲁ ⲧⲏⲣϥ ⲉⲧⲅⲉϩⲉⲛⲛⲁ ⲛⲥⲁⲧⲉ .,"If your right eye causes you to stumble, pluck it out and throw it away from you. For it is more profitable for you that one of your members should perish, than for your whole body to be cast into Gehenna."
ⲉⲩⲟ ⲛⲧϩⲉ ⲛⲟⲩⲧⲗϯⲗⲉ ⲙⲙⲟⲟⲩ ⲉⲃⲟⲗ ϩⲛⲧϩⲁⲗⲁⲥⲥⲁ ⲁⲩⲱ ⲛⲧϩⲉ ⲛⲟⲩⲃⲗⲃⲓⲗⲉ ⲛϣⲱ ϩⲙⲡϣⲱ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲛⲛⲣⲙⲡⲟⲟⲩⲉ ⲛϣⲁⲉⲛⲉϩ,"As a drop of water unto the sea, and a gravelstone in comparison of the sand; so are a thousand years to the days of eternity."
ⲡⲉϫⲉⲡⲛⲟⲩⲧⲉ ⲇⲉ ⲛⲁϥ ϫⲉⲡⲁⲧϩⲏⲧ ⲥⲉⲛⲁϥⲓ ⲛⲧⲉⲕⲯⲩⲭⲏ ⲛⲧⲉⲓⲟⲩϣⲏ ⲛⲧⲟⲟⲧⲕ ⲛⲉⲛⲧⲁⲕⲥⲃⲧⲱⲧⲟⲩ ⲇⲉ ⲉⲩⲛⲁϣⲱⲡⲉ ⲛⲛⲓⲙ .,"'But God said to him, 'You foolish one, tonight your soul is required of you. The things which you have prepared--whose will they be?'"
ⲉⲧⲉⲧⲛⲉⲛ ϩⲉⲛϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ,"And ye shall bring whole-burnt-offerings, a sacrifice to the Lord, two calves of the herd, one ram, seven lambs of a year old; they shall be to you without blemish."
ⲛⲧⲟⲕ ⲉⲛⲧⲁⲕⲥⲛⲧ ⲡⲉⲙϩⲓⲧ ⲙⲛⲧⲑⲁⲗⲁⲥⲥⲁ ⲑⲁⲃⲱⲣ ⲙⲛϩⲉⲣⲙⲱⲛⲓⲉⲓⲙ ⲛⲁⲧⲉⲗⲏⲗ ϩⲙⲡⲉⲕⲣⲁⲛ,Thou hast created the north and the west: Thabor and Hermon shall rejoice in thy name.
ⲁϥϫⲓϣⲕⲁⲕ ⲉⲃⲟⲗ ⲛϭⲓⲡⲉⲓⲱⲧ ⲙⲡϣⲏⲣⲉ ϣⲏⲙ ϫⲉϯⲡⲓⲥⲧⲉⲩⲉ · ⲃⲟⲏⲑⲉⲓ ⲉⲧⲁⲙⲛⲧⲁⲧⲛⲁϩⲧⲉ ·,"And the father of the young man cried out, 'I believe. Help thou mine unbelief.'"
ⲡⲉϫⲁϥ ⲙⲡⲁⲅⲅⲉⲗⲟⲥ ⲉⲧϣⲁϫⲉ ⲛϩⲏⲧ ϫⲉⲟⲩ ⲛⲉ ⲛⲁⲓ ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲓ ϫⲉⲛⲁⲓ ⲛⲉ ⲛⲧⲁⲩϫⲉⲉⲣⲉ ⲓⲟⲩⲇⲁⲥ ⲉⲃⲟⲗ ⲙⲛⲡⲓⲥⲣⲁⲏⲗ …,"And I said to the angel that spoke with me, What are these things, my lord? And he said to me, These are the horns that have scattered Juda, and Israel, and Jerusalem."
ⲕⲁⲧⲁⲡϩⲱⲃ ⲛⲓⲙ ⲛⲧⲁⲕⲁⲓⲧⲉⲓ ⲙⲙⲟⲟⲩ ⲛⲧⲟⲟⲧϥ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲕⲛⲟⲩⲧⲉ ϩⲛⲭⲱⲣⲏⲃ ⲛⲛⲉϩⲟⲟⲩ ⲛⲧⲉⲕⲕⲗⲏⲥⲓⲁ ⲉⲧⲉⲧⲛϫⲱ ⲙⲙⲟⲥ ϫⲉⲛⲛⲉⲛⲟⲩⲱϩ ⲉⲧⲟⲟⲧⲛ ⲉⲥⲱⲧⲙ ⲉⲡⲉϩⲣⲟⲟⲩ ⲙⲡϫⲟⲉⲓⲥ ⲡⲉⲛⲛⲟⲩⲧⲉ,"according to all things which thou didst desire of the Lord thy God in Choreb in the day of the assembly, saying, We will not again hear the voice of the Lord thy God, and we will not any more see this great fire, and so we shall not die."
ⲡⲛⲟⲩⲧⲉ ⲛⲧⲟⲕ ⲉⲛⲧⲁⲕⲉⲓⲙⲉ ⲉⲧⲁⲙⲛⲧⲁⲧϩⲏⲧ ⲁⲩⲱ ⲛⲁⲛⲟⲃⲉ ⲙⲡⲟⲩϩⲱⲡ ⲉⲣⲟⲕ,"O God, thou knowest my foolishness; and my transgressions are not hidden from thee."
ⲙⲏ ⲉϫⲛⲛⲁⲓ ⲛϯⲛⲁϭⲙ ⲡϣⲓⲛⲉ ⲁⲛ ⲡⲉϫⲉⲡϫⲟⲉⲓⲥ ⲏ ⲉϫⲛⲟⲩϩⲉⲑⲛⲟⲥ ⲛⲧⲉⲓⲙⲓⲛⲉ ⲧⲁⲯⲩⲭⲏ ⲛⲁⲉⲓⲣⲉ ⲁⲛ ⲛⲟⲩⲕⲃⲁ,Shall I not visit for these things? saith the Lord: and shall not my soul be avenged on such a nation as this.
ⲁⲩⲱ ⲧⲁⲓ ⲧⲉ ⲧϩⲉ ⲛⲧⲉⲡⲓⲥⲣⲁⲏⲗ ⲧⲏⲣϥ ⲟⲩϫⲁⲓ . ⲕⲁⲧⲁⲧϩⲉ ⲉⲧⲥⲏϩ ϫⲉϥⲛⲏⲩ ⲉⲃⲟⲗ ϩⲛⲥⲓⲱⲛ ⲛϭⲓⲡⲉⲧⲛⲟⲩϩⲙ ⲛϥⲕⲧⲉⲙⲙⲛⲧϣⲁϥⲧⲉ ⲉⲃⲟⲗ ϩⲛⲓⲁⲕⲱⲃ .,"and so all Israel will be saved. Even as it is written, 'There will come out of Zion the Deliverer, and he will turn away ungodliness from Jacob."
ⲡⲉϫⲁϥ ⲛⲁⲓ ⲁⲡⲁ ⲕⲩⲣⲟⲥ ϫⲉⲡⲓⲥⲧⲉⲩⲉ ⲛⲁⲓ ⲡⲁⲙⲉⲣⲓⲧ ⲛⲥⲟⲛ ⲁⲡⲁ ⲡⲁⲙⲃⲱ · ⲡⲁⲛⲟⲩⲧⲉ ⲁⲩⲱ ⲡⲁϫⲟⲉⲓⲥ ⲓⲏⲥⲟⲩⲥ ⲡⲉⲭⲣⲓⲥⲧⲟⲥ ⲡⲉⲧϭⲓⲛⲉ ⲙⲡⲁϣⲓⲛⲉ ϩⲙⲡⲉⲓϫⲁⲓⲉ ⲉⲧⲓϣⲟⲟⲡ ⲛϩⲏⲧϥ,"And Apa Cyrus said unto me, 'Believe me, my beloved brother, Apa Pambo, my God and my Lord Jesus Christ are Those Who visit me in this desert wherein I live."
ⲁⲡⲁ ⲃⲓⲕⲧⲱⲣ ⲇⲉ ⲁϥⲉⲓⲱⲣⲙ ⲉϩⲟⲩⲛ ϩⲙⲡϩⲟ ⲙⲡⲉϥⲉⲓⲱⲧ ⲉϥϫⲱ ⲙⲙⲟⲥ · ϫⲉⲡⲁⲉⲓⲱⲧ ⲟⲩⲧⲉ ⲧⲉⲓⲙⲛⲧⲁⲧϩⲏⲧ ⲛⲧⲁⲥⲧⲁϩⲟⲕ ⲙⲡϩⲟⲟⲩ · ⲉⲧⲣⲉⲕⲕⲱ ⲛⲥⲱⲕ ⲙⲡⲛⲟⲩⲧⲉ ⲛⲧⲡⲉ · ⲉⲧⲃⲉⲟⲩⲉⲟⲟⲩ ⲉϥϣⲟⲩⲉⲓⲧ ·,"And Apa Victor looked into the face of his father, saying, 'O my father, hath this foolishness obtained such a hold upon thee this day as to make thee forsake the God of heaven for the sake of the glory that is vanity?"
ⲛⲧⲉⲣⲟⲩⲕⲁⲁⲩ ⲇⲉ ⲉⲃⲟⲗ . ⲁⲩⲉⲓ ϣⲁⲛⲉⲧⲛⲟⲩⲟⲩ ⲛⲉ ⲁⲩⲱ ⲁⲩⲧⲁⲙⲟⲟⲩ ⲉⲛⲉⲛⲧⲁⲛⲁⲣⲭⲓⲉⲣⲉⲩⲥ ⲙⲛⲛⲉⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ ϫⲟⲟⲩ ⲛⲁⲩ .,"Being let go, they came to their own company, and reported all that the chief priests and the elders had said to them."
ϯ ⲙⲡⲉⲧⲛⲟⲩⲟⲓ ⲉⲣⲟϥ ⲛⲧⲉⲧⲛⲣⲟⲩⲟⲉⲓⲛ ⲁⲩⲱ ⲛⲉⲧⲛϩⲟ ⲛⲉⲩϫⲓϣⲓⲡⲉ,"Draw near to him, and be enlightened: and your faces shall not by any means be ashamed."
ⲛⲧⲉⲣⲉⲥⲧⲙⲉϣϭⲙϭⲟⲙ ⲇⲉ ⲛϥⲓ ⲉⲣⲟⲥ · ⲁⲥⲡⲁϩⲧⲥ ⲛⲁϥ ⲉⲥϫⲱ ⲙⲙⲟⲥ ϫⲉϯⲥⲟⲡⲥⲡ ⲙⲙⲟⲕ ⲡⲁϫⲟⲉⲓⲥ · ⲙⲡⲣϭⲱⲛⲧ ⲉⲣⲟⲓ ·,"And when she was unable any longer to contain herself she cast herself down (before) him, saying, ' I beseech thee, O my lord, be not angry with me,"
ⲁⲥϭⲉⲡⲏ ⲇⲉ ⲁⲥϭⲉϣⲧⲉⲥϩⲩⲇⲣⲓⲁ ⲉⲧϭⲱⲧ ⲁⲥⲡⲱⲧ ⲉⲃⲟⲗ ⲟⲛ ⲉϫⲛⲧϣⲱⲧⲉ ⲉⲥⲙⲉϩⲙⲟⲟⲩ ⲁⲩⲱ ⲁⲥⲙⲉϩⲙⲟⲟⲩ ⲉⲛⲉⲛϭⲁⲙⲟⲩⲗ ⲧⲏⲣⲟⲩ,"And she hasted, and emptied the water-pot into the trough, and ran to the well to draw again, and drew water for all the camels."
ⲁⲩⲱ ϩⲁⲡϩⲉⲑⲛⲟⲥ ⲁⲛ ⲙⲙⲁⲧⲉ . ⲁⲗⲗⲁ ϫⲉⲕⲁⲁⲥ ⲟⲛ ⲛϣⲏⲣⲉ ⲛⲧⲉⲡⲛⲟⲩⲧⲉ ⲉⲧϫⲟⲟⲣⲉ ⲉⲃⲟⲗ ⲉϥⲉⲥⲟⲟⲩϩⲟⲩ ⲉⲩⲙⲁ ⲛⲟⲩⲱⲧ .,"and not for the nation only, but that he might also gather together into one the children of God who are scattered abroad."
ⲡⲉϫⲉⲛⲁⲑⲁⲛⲁⲏⲗ ⲛⲁϥ . ϫⲉⲉⲣⲉϣ ⲟⲩⲁⲅⲁⲑⲟⲛ ϣⲱⲡⲉ ⲉⲃⲟⲗ ϩⲛⲛⲁⲍⲁⲣⲉⲑ ⲡⲉϫⲉⲫⲓⲗⲓⲡⲡⲟⲥ ⲛⲁϥ ϫⲉⲁⲙⲟⲩ ⲛⲅⲛⲁⲩ .,"Nathanael said to him, 'Can any good thing come out of Nazareth?' Philip said to him, 'Come and see.'"
ⲁⲩⲱ ⲡϫⲟⲉⲓⲥ ⲁϥϭⲉⲗⲉⲡ ⲡⲁⲓ ⲉⲡⲙⲁⲁϫⲉ ⲛⲥⲁⲙⲟⲩⲏⲗ ϩⲁⲧϩⲏ ⲛⲟⲩϩⲟⲟⲩ ⲙⲡⲁⲧⲉ ⲥⲁⲟⲩⲗ ⲉⲓ ϣⲁⲣⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ⲛⲁϥ,"And the Lord uncovered the ear of Samuel one day before Saul came to him, saying,"
ϫⲉⲕⲁⲁⲥ ⲉϥⲉϫⲱⲕ ⲉⲃⲟⲗ ⲛϭⲓⲡⲉⲛⲧⲁⲩϫⲟⲟϥ ϩⲓⲧⲙⲡⲉⲡⲣⲟⲫⲏⲧⲏⲥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉϯⲛⲁⲟⲩⲱⲛ ⲉⲣⲱⲓ ϩⲛϩⲉⲛⲡⲁⲣⲁⲃⲟⲗⲏ ⲛⲧⲁϫⲱ ⲛⲛⲉⲧϩⲏⲡ ϫⲓⲛⲉⲡϣⲁⲥⲱⲛⲧ ⲙⲡⲕⲟⲥⲙⲟⲥ .,"that it might be fulfilled which was spoken through the prophet, saying,  'I will open my mouth in parables; I will utter things hidden from the foundation of the world.'"
ϩⲛⲧⲡⲉ ⲛⲧⲉⲧⲙⲛⲧⲣⲱⲙⲉ,in heaven that mankind tremble upon earth (at the sounds thereof).'
ⲁϥⲛⲁⲩ ⲇⲉ ⲉⲩⲃⲱ ⲛⲕⲛⲧⲉ ϩⲓⲧⲉϩⲓⲏ ⲁϥⲉⲓ ⲉϩⲣⲁⲓ ⲉϫⲱⲥ ⲙⲡⲉϥϩⲉ ⲉⲗⲁⲁⲩ ϩⲓⲱⲱⲥ ⲉⲓⲙⲏⲧⲓ ϩⲉⲛϭⲱⲃⲉ ⲙⲁⲩⲁⲁⲩ ⲁⲩⲱ ⲡⲉϫⲁϥ ⲛⲁⲥ ϫⲉⲛⲛⲉⲕⲁⲣⲡⲟⲥ ϣⲱⲡⲉ ⲉⲃⲟⲗ ⲛϩⲏⲧⲉ ϫⲓⲛⲧⲉⲛⲟⲩ ϣⲁⲉⲛⲉϩ . ⲁⲥϣⲟⲟⲩⲉ ⲛⲧⲉⲩⲛⲟⲩ ⲛϭⲓⲧⲃⲱ ⲛⲕⲛⲧⲉ .,"Seeing a fig tree by the road, he came to it, and found nothing on it but leaves. He said to it, 'Let there be no fruit from you forever!' Immediately the fig tree withered away."
